codeindyr,code,country,year,indicator,estimate,stddev,nsource,pctrank,pctranklower,pctrankupper,adb,afr,asd,bps,bti,ccr,ebr,eiu,eqi,frh,gcb,gcs,gii,gwp,her,hum,hrm,ifd,ijt,ipd,irp,lbo,msi,obi,pia,prc,prs,rsf,tpr,vab,vdm,wbs,wcy,wjp,wmo,scalemean,scalesd,country_iso
TWNva2002,TWN,"Taiwan, China",2002,va,0.9656815528869629,0.16309797763824463,10,74.12935638427734,69.15422821044922,88.55721282958984,..,..,..,..,1,..,..,0.75,..,0.8088888888888889,..,0.5850000047683716,..,..,..,1,..,..,..,..,..,..,..,..,..,..,0.75,0.91,..,..,0.8983595136257067,..,0.4921052631578948,..,0.75,0.0308403130620718,0.9494324922561646,
VENva2002,VEN,"Venezuela, RB",2002,va,-0.46242836117744446,0.1619415581226349,11,35.32338333129883,26.865671157836914,43.2835807800293,..,..,..,..,0.4166666666666667,..,..,0.375,..,0.4955555555555556,..,0.205000003973643,..,..,..,0.8125,..,..,..,..,..,0.37,..,..,..,..,0.375,0.75,..,..,0.6959247095784363,..,0.0789473684210526,..,0.375,0.0308403130620718,0.9494324922561646,
VIRva2002,VIR,Virgin Islands (U.S.),2002,va,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.0308403130620718,0.9494324922561646,
WBGva2002,WBG,West Bank and Gaza,2002,va,-0.8052725195884705,0.24585938453674316,4,24.378108978271484,13.432835578918457,37.810943603515625,..,..,..,..,..,..,..,..,..,0.2133333333333333,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.73,..,..,0.697459665708442,..,..,..,0.3125,0.0308403130620718,0.9494324922561646,
YEMva2002,YEM,"Yemen, Rep.",2002,va,-1.1613585948944092,0.16710156202316284,8,14.925373077392578,8.95522403717041,22.388059616088867,..,..,..,..,0,..,..,0.125,..,0.27,..,..,..,..,..,0.1875,..,..,..,..,..,..,..,..,..,..,0.5833333333333333,0.6525000000000001,..,..,0.396948593946496,..,..,..,0.4375,0.0308403130620718,0.9494324922561646,
BHScc2003,BHS,"Bahamas, The",2003,cc,1.4077895879745483,0.35147416591644287,2,89.94709014892578,76.19047546386719,95.23809814453125,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.6666666666666666,..,..,..,..,..,..,..,0.875,-0.0356080308556556,0.929150640964508,
CPVcc2003,CPV,Cape Verde,2003,cc,0.47895535826683044,0.30519548058509827,3,70.37036895751953,58.730159759521484,80.95237731933594,..,0.781499981880188,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.801431688703748,..,..,..,0.5,-0.0356080308556556,0.929150640964508,
ZARcc2003,ZAR,"Congo, Dem. Rep.",2003,cc,-1.5264554023742676,0.25475338101387024,4,1.0582010746002197,0,8.994709014892578,..,..,..,..,0.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.1666666666666667,..,..,..,0.105084207657523,..,..,..,0.125,-0.0356080308556556,0.929150640964508,
COGcc2003,COG,"Congo, Rep.",2003,cc,-1.0901366472244263,0.3005455732345581,3,9.523809432983398,0,34.39153289794922,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.3333333333333333,..,..,..,0.121042350681285,..,..,..,0.25,-0.0356080308556556,0.929150640964508,
EGYcc2003,EGY,"Egypt, Arab Rep.",2003,cc,-0.5307479500770569,0.19048568606376648,6,38.095237731933594,23.280424118041992,49.20634841918945,..,..,..,..,0.4,..,..,0.25,..,..,..,0.5083963093387595,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.25,..,..,..,0.146032697661282,..,..,..,0.375,-0.0356080308556556,0.929150640964508,
GMBcc2003,GMB,"Gambia, The",2003,cc,-0.17654503881931305,0.2465202659368515,4,51.85185241699219,35.44973373413086,62.433860778808594,..,..,..,..,..,..,..,..,..,..,..,0.5410766853235838,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.5,..,..,..,0.392233523208064,..,..,..,0.375,-0.0356080308556556,0.929150640964508,
HKGcc2003,HKG,"Hong Kong SAR, China",2003,cc,1.8001604080200195,0.1696314811706543,6,92.59259033203125,91.00529479980469,96.82539367675781,..,..,..,..,..,..,..,1,..,..,..,0.813038557132221,..,..,..,..,..,..,..,..,..,..,..,..,..,0.64,0.6666666666666666,..,..,..,..,..,0.7555555555555555,..,1,-0.0356080308556556,0.929150640964508,
IRNcc2003,IRN,"Iran, Islamic Rep.",2003,cc,-0.3110865354537964,0.21235452592372894,5,46.560848236083984,30.158729553222656,58.730159759521484,..,..,..,..,0.35,..,..,0.25,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.3333333333333333,..,..,..,0.480670146498961,..,..,..,0.5,-0.0356080308556556,0.929150640964508,
JEYcc2003,JEY,"Jersey, Channel Islands",2003,cc,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-0.0356080308556556,0.929150640964508,
PRKcc2003,PRK,"Korea, Dem. Rep.",2003,cc,-1.4315578937530518,0.25475338101387024,4,3.7037036418914795,0,13.227513313293457,..,..,..,..,0.3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.1666666666666667,..,..,..,0.322056369424909,..,..,..,0,-0.0356080308556556,0.929150640964508,
KORcc2003,KOR,"Korea, Rep.",2003,cc,0.5449117422103882,0.15418200194835663,8,73.01587677001953,65.60846710205078,75.13227844238281,..,..,..,..,0.8,..,..,0.5,..,..,..,0.6126065706266817,..,..,..,..,..,..,..,..,..,..,..,..,..,0.333,0.5,..,..,..,0.845931756483795,..,0.3428571428571429,..,0.625,-0.0356080308556556,0.929150640964508,
KSVcc2003,KSV,Kosovo,2003,cc,-0.504247784614563,0.2881329357624054,2,38.62434005737305,15.343914985656738,58.730159759521484,..,..,..,..,..,..,..,..,..,0.1666666666666666,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.574571106621671,..,..,..,..,-0.0356080308556556,0.929150640964508,
LAOcc2003,LAO,Lao PDR,2003,cc,-0.8664060235023499,0.270214706659317,3,22.22222137451172,5.2910051345825195,41.269840240478516,..,..,..,..,0.25,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.243062594859252,..,..,..,0.375,-0.0356080308556556,0.929150640964508,
MACcc2003,MAC,"Macao SAR, China",2003,cc,0.8541200757026672,0.3958396017551422,1,79.36508178710938,61.37565994262695,91.00529479980469,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.75,-0.0356080308556556,0.929150640964508,
FSMcc2003,FSM,"Micronesia, Fed. Sts.",2003,cc,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-0.0356080308556556,0.929150640964508,
ANTcc2003,ANT,Netherlands Antilles (former),2003,cc,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-0.0356080308556556,0.929150640964508,
KNAcc2003,KNA,St. Kitts and Nevis,2003,cc,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-0.0356080308556556,0.929150640964508,
LCAcc2003,LCA,St. Lucia,2003,cc,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-0.0356080308556556,0.929150640964508,
VCTcc2003,VCT,St. Vincent and the Grenadines,2003,cc,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-0.0356080308556556,0.929150640964508,
STPcc2003,STP,São Tomé and Principe,2003,cc,-0.10942509770393372,0.326896071434021,2,54.497352600097656,32.27513122558594,69.84127044677734,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.671997775203134,..,..,..,0.375,-0.0356080308556556,0.929150640964508,
TWNcc2003,TWN,"Taiwan, China",2003,cc,0.8141447901725769,0.15418200194835663,8,75.661376953125,73.54497528076172,80.95237731933594,..,..,..,..,0.95,..,..,0.5,..,..,..,0.7070407365312507,..,..,..,..,..,..,..,..,..,..,..,..,..,0.39,0.5,..,..,..,0.6758896183641461,..,0.4591549295774648,..,0.75,-0.0356080308556556,0.929150640964508,
VENcc2003,VEN,"Venezuela, RB",2003,cc,-1.067478895187378,0.17086686193943024,9,10.052909851074219,4.232804298400879,24.867725372314453,..,..,..,..,0.3,0.4125,..,0,..,..,..,0.3029153038974256,..,..,..,..,..,..,..,..,..,0.74,..,..,..,..,0.25,..,..,..,0.124158091338773,..,0.0851063829787234,..,0.25,-0.0356080308556556,0.929150640964508,
VIRcc2003,VIR,Virgin Islands (U.S.),2003,cc,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-0.0356080308556556,0.929150640964508,
WBGcc2003,WBG,West Bank and Gaza,2003,cc,-0.3782447278499603,0.326896071434021,2,44.44444274902344,18.518518447875977,60.31745910644531,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.714368241433645,..,..,..,0.25,-0.0356080308556556,0.929150640964508,
YEMcc2003,YEM,"Yemen, Rep.",2003,cc,-1.0030514001846313,0.2123381793498993,6,13.756613731384277,4.232804298400879,30.158729553222656,..,..,..,..,0.25,0.2636904761904762,..,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.3333333333333333,..,..,..,0.087627169565421,..,..,..,0.375,-0.0356080308556556,0.929150640964508,
BHSge2003,BHS,"Bahamas, The",2003,ge,1.2221474647521973,0.3001580238342285,2,85.9459457397461,74.59459686279297,91.35134887695312,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.75,..,..,..,..,..,..,..,0.875,-0.0863732546567916,0.9646437168121338,
CPVge2003,CPV,Cape Verde,2003,ge,-0.2830330729484558,0.35355472564697266,2,47.56756591796875,21.62162208557129,61.621620178222656,..,0.5170000195503235,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.5,-0.0863732546567916,0.9646437168121338,
ZARge2003,ZAR,"Congo, Dem. Rep.",2003,ge,-1.7139309644699097,0.26156601309776306,3,1.6216216087341309,0,5.405405521392822,..,..,..,..,0.1777777777777778,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..,0.1875,-0.0863732546567916,0.9646437168121338,
COGge2003,COG,"Congo, Rep.",2003,ge,-1.1898963451385498,0.3001580238342285,2,8.648648262023926,1.6216216087341309,29.189189910888672,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.25,..,..,..,..,..,..,..,0.25,-0.0863732546567916,0.9646437168121338,
EGYge2003,EGY,"Egypt, Arab Rep.",2003,ge,-0.38978856801986694,0.19047202169895172,5,43.783782958984375,29.189189910888672,54.5945930480957,..,..,..,..,0.3699999999999999,..,..,0.25,..,..,..,0.4237719888493704,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.5,..,..,..,..,..,..,..,0.4375,-0.0863732546567916,0.9646437168121338,
GMBge2003,GMB,"Gambia, The",2003,ge,-0.4197929799556732,0.2491758167743683,3,41.621620178222656,23.243244171142578,56.216217041015625,..,..,..,..,..,..,..,..,..,..,..,0.4090909090909091,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.5,..,..,..,..,..,..,..,0.375,-0.0863732546567916,0.9646437168121338,
HKGge2003,HKG,"Hong Kong SAR, China",2003,ge,1.5902515649795532,0.19744770228862762,5,90.27027130126953,85.9459457397461,95.67567443847656,..,..,..,..,..,..,..,0.875,..,..,..,0.7573210922787195,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.75,..,..,..,..,..,0.5816161616161616,..,0.9375,-0.0863732546567916,0.9646437168121338,
IRNge2003,IRN,"Iran, Islamic Rep.",2003,ge,-0.5653925538063049,0.21055151522159576,4,34.5945930480957,20.54054069519043,48.64864730834961,..,..,..,..,0.3222222222222222,..,..,0.25,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.5,..,..,..,..,..,..,..,0.375,-0.0863732546567916,0.9646437168121338,
JEYge2003,JEY,"Jersey, Channel Islands",2003,ge,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-0.0863732546567916,0.9646437168121338,
PRKge2003,PRK,"Korea, Dem. Rep.",2003,ge,-1.8312139511108398,0.26156601309776306,3,0.5405405163764954,0,3.7837836742401123,..,..,..,..,0.1955555555555556,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..,0.125,-0.0863732546567916,0.9646437168121338,
KORge2003,KOR,"Korea, Rep.",2003,ge,0.7904766798019409,0.1851617395877838,6,76.21621704101562,67.02702331542969,82.70270538330078,..,..,..,..,0.8388888888888889,..,..,0.5,..,..,..,0.6569579288025891,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.75,..,..,..,..,..,0.4301020408163265,..,0.75,-0.0863732546567916,0.9646437168121338,
KSVge2003,KSV,Kosovo,2003,ge,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-0.0863732546567916,0.9646437168121338,
LAOge2003,LAO,Lao PDR,2003,ge,-1.0123465061187744,0.2989976406097412,2,15.13513469696045,1.6216216087341309,37.83783721923828,..,..,..,..,0.3455555555555556,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.3125,-0.0863732546567916,0.9646437168121338,
MACge2003,MAC,"Macao SAR, China",2003,ge,1.3490371704101562,0.36110609769821167,1,88.10810852050781,75.67567443847656,97.29729461669922,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.875,-0.0863732546567916,0.9646437168121338,
FSMge2003,FSM,"Micronesia, Fed. Sts.",2003,ge,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-0.0863732546567916,0.9646437168121338,
ANTge2003,ANT,Netherlands Antilles (former),2003,ge,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-0.0863732546567916,0.9646437168121338,
KNAge2003,KNA,St. Kitts and Nevis,2003,ge,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-0.0863732546567916,0.9646437168121338,
LCAge2003,LCA,St. Lucia,2003,ge,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-0.0863732546567916,0.9646437168121338,
VCTge2003,VCT,St. Vincent and the Grenadines,2003,ge,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-0.0863732546567916,0.9646437168121338,
STPge2003,STP,São Tomé and Principe,2003,ge,-0.4530140161514282,0.36110609769821167,1,40,14.054054260253906,60,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.4375,-0.0863732546567916,0.9646437168121338,
TWNge2003,TWN,"Taiwan, China",2003,ge,0.9153814911842346,0.1851617395877838,6,81.0810775756836,71.89189147949219,85.40540313720703,..,..,..,..,0.8666666666666667,..,..,0.625,..,..,..,0.7034883720930232,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.75,..,..,..,..,..,0.4700312989045384,..,0.6875,-0.0863732546567916,0.9646437168121338,
VENge2003,VEN,"Venezuela, RB",2003,ge,-0.960159420967102,0.18285594880580902,7,17.29729652404785,5.405405521392822,31.351350784301758,..,..,..,..,0.3366666666666666,..,..,0,..,..,..,0.2377450980392157,..,..,..,..,..,..,..,..,..,0.27,..,..,..,..,0.25,..,..,..,..,..,0.2021276595744681,..,0.4375,-0.0863732546567916,0.9646437168121338,
VIRge2003,VIR,Virgin Islands (U.S.),2003,ge,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-0.0863732546567916,0.9646437168121338,
WBGge2003,WBG,West Bank and Gaza,2003,ge,-1.225321650505066,0.36110609769821167,1,6.486486434936523,0.5405405163764954,31.891891479492188,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.25,-0.0863732546567916,0.9646437168121338,
YEMge2003,YEM,"Yemen, Rep.",2003,ge,-0.8636266589164734,0.21055151522159576,4,21.62162208557129,7.027027130126953,37.83783721923828,..,..,..,..,0.3444444444444444,..,..,0.125,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.25,..,..,..,..,..,..,..,0.375,-0.0863732546567916,0.9646437168121338,
BHSpv2003,BHS,"Bahamas, The",2003,pv,0.826347827911377,0.3305095434188843,3,72.36180877685547,54.271358489990234,96.98492431640625,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.6875,..,..,..,..,..,..,..,..,..,..,0.9015151515151515,..,..,..,..,..,..,..,0.875,0.0519307516515255,0.9576546549797058,
CPVpv2003,CPV,Cape Verde,2003,pv,0.9189485907554626,0.3496415615081787,2,78.89447021484375,58.29145812988281,98.49246215820312,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.875,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.875,0.0519307516515255,0.9576546549797058,
ZARpv2003,ZAR,"Congo, Dem. Rep.",2003,pv,-2.027869939804077,0.3305095434188843,3,3.517587900161743,0,9.045226097106934,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..,..,..,..,0.5416666666666666,..,..,..,..,..,..,..,0.3125,0.0519307516515255,0.9576546549797058,
COGpv2003,COG,"Congo, Rep.",2003,pv,-1.1702203750610352,0.3305095434188843,3,15.075376510620117,5.527637958526611,27.63819122314453,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.4375,..,..,..,..,..,..,..,..,..,..,0.7916666666666666,..,..,..,..,..,..,..,0.3125,0.0519307516515255,0.9576546549797058,
EGYpv2003,EGY,"Egypt, Arab Rep.",2003,pv,-0.6409245133399963,0.29205846786499023,5,27.63819122314453,16.080402374267578,38.69346618652344,..,..,..,..,..,..,..,0.35,..,..,..,0.4656862745098039,..,..,..,0.34375,..,..,..,..,..,..,..,..,..,..,0.8863636363636364,..,..,..,..,..,..,..,0.5625,0.0519307516515255,0.9576546549797058,
GMBpv2003,GMB,"Gambia, The",2003,pv,0.3224301040172577,0.31808802485466003,4,58.29145812988281,37.68844223022461,72.36180877685547,..,..,..,..,..,..,..,..,..,..,..,0.7742616033755274,..,..,..,0.8125,..,..,..,..,..,..,..,..,..,..,0.8787878787878788,..,..,..,..,..,..,..,0.625,0.0519307516515255,0.9576546549797058,
HKGpv2003,HKG,"Hong Kong SAR, China",2003,pv,0.9478804469108582,0.3132524788379669,5,79.39698791503906,59.79899597167969,97.48743438720703,..,..,..,..,..,..,..,0.6,..,..,..,0.7805555555555556,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.8106060606060607,..,..,..,..,..,0.8222222222222222,..,0.9375,0.0519307516515255,0.9576546549797058,
IRNpv2003,IRN,"Iran, Islamic Rep.",2003,pv,-0.7797331809997559,0.3015846610069275,4,24.120603561401367,12.562813758850098,36.68341827392578,..,..,..,..,..,..,..,0.2,..,..,..,..,..,..,..,0.375,..,..,..,..,..,..,..,..,..,..,0.6647727272727272,..,..,..,..,..,..,..,0.625,0.0519307516515255,0.9576546549797058,
JEYpv2003,JEY,"Jersey, Channel Islands",2003,pv,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.0519307516515255,0.9576546549797058,
PRKpv2003,PRK,"Korea, Dem. Rep.",2003,pv,0.2245669811964035,0.3305095434188843,3,51.256282806396484,35.175880432128906,71.85929870605469,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.0625,..,..,..,..,..,..,..,..,..,..,0.7386363636363636,..,..,..,..,..,..,..,1,0.0519307516515255,0.9576546549797058,
KORpv2003,KOR,"Korea, Rep.",2003,pv,0.24854309856891632,0.2828465700149536,6,52.76382064819336,37.68844223022461,70.35176086425781,..,..,..,..,..,..,..,0.6,..,..,..,0.6763754045307443,..,..,..,0.8125,..,..,..,..,..,..,..,..,..,..,0.75,..,..,..,..,..,0.4166666666666667,..,0.75,0.0519307516515255,0.9576546549797058,
KSVpv2003,KSV,Kosovo,2003,pv,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.0519307516515255,0.9576546549797058,
LAOpv2003,LAO,Lao PDR,2003,pv,-1.2323535680770874,0.3496415615081787,2,14.070351600646973,4.522613048553467,26.63316535949707,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.25,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.4375,0.0519307516515255,0.9576546549797058,
MACpv2003,MAC,"Macao SAR, China",2003,pv,1.1208992004394531,0.41270142793655396,1,85.92964935302734,59.79899597167969,100,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.9375,0.0519307516515255,0.9576546549797058,
FSMpv2003,FSM,"Micronesia, Fed. Sts.",2003,pv,0.6295895576477051,0.5567684769630432,1,67.33668518066406,36.68341827392578,98.9949722290039,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.8333333333333334,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.0519307516515255,0.9576546549797058,
ANTpv2003,ANT,Netherlands Antilles (former),2003,pv,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.0519307516515255,0.9576546549797058,
KNApv2003,KNA,St. Kitts and Nevis,2003,pv,1.1697852611541748,0.5567684769630432,1,91.95980072021484,52.76382064819336,100,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.0519307516515255,0.9576546549797058,
LCApv2003,LCA,St. Lucia,2003,pv,1.1697852611541748,0.5567684769630432,1,91.95980072021484,52.76382064819336,100,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.0519307516515255,0.9576546549797058,
VCTpv2003,VCT,St. Vincent and the Grenadines,2003,pv,0.7646384835243225,0.5567684769630432,1,71.85929870605469,38.69346618652344,99.49748992919922,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.875,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.0519307516515255,0.9576546549797058,
STPpv2003,STP,São Tomé and Principe,2003,pv,0.25944972038269043,0.3496415615081787,2,53.76884460449219,35.175880432128906,72.36180877685547,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.8125,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.6875,0.0519307516515255,0.9576546549797058,
TWNpv2003,TWN,"Taiwan, China",2003,pv,0.6376413106918335,0.2828465700149536,6,67.83919525146484,49.74874496459961,84.92462158203125,..,..,..,..,..,..,..,0.75,..,..,..,0.686046511627907,..,..,..,0.84375,..,..,..,..,..,..,..,..,..,..,0.7424242424242424,..,..,..,..,..,0.4140845070422535,..,0.875,0.0519307516515255,0.9576546549797058,
VENpv2003,VEN,"Venezuela, RB",2003,pv,-1.2864446640014648,0.2828465700149536,6,12.562813758850098,5.527637958526611,23.115577697753906,..,..,..,..,..,..,..,0.3,..,..,..,0.5245098039215687,..,..,..,0.375,..,..,..,..,..,..,..,..,..,..,0.6969696969696969,..,..,..,..,..,0.0212765957446809,..,0.4375,0.0519307516515255,0.9576546549797058,
